symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TCS,2019-01-14 00:00:00+00:00,5.88,5.92,5.7788,5.8,148478,5.5321690141,5.5698028169,5.436955493,5.4569014085,148478,0.0,1.0
TCS,2019-01-15 00:00:00+00:00,6.1,6.2,5.79,5.88,260923,5.7391549296,5.8332394366,5.4474929577,5.5321690141,260923,0.0,1.0
TCS,2019-01-16 00:00:00+00:00,5.99,6.15,5.92,6.07,250947,5.6356619718,5.7861971831,5.5698028169,5.7109295775,250947,0.0,1.0
TCS,2019-01-17 00:00:00+00:00,5.93,5.99,5.79,5.96,139967,5.5792112676,5.6356619718,5.4474929577,5.6074366197,139967,0.0,1.0
TCS,2019-01-18 00:00:00+00:00,6.05,6.13,5.8915,5.98,263367,5.6921126761,5.7673802817,5.5429887324,5.6262535211,263367,0.0,1.0
TCS,2019-01-22 00:00:00+00:00,6.2,6.37,6.0,6.05,259413,5.8332394366,5.9931830986,5.6450704225,5.6921126761,259413,0.0,1.0
TCS,2019-01-23 00:00:00+00:00,6.45,6.5498,6.1843,6.21,271190,6.0684507042,6.1623470423,5.818468169,5.8426478873,271190,0.0,1.0
TCS,2019-01-24 00:00:00+00:00,6.63,6.71,6.43,6.43,236269,6.2378028169,6.3130704225,6.0496338028,6.0496338028,236269,0.0,1.0
TCS,2019-01-25 00:00:00+00:00,6.95,6.9627,6.68,6.68,245192,6.5388732394,6.5508219718,6.2848450704,6.2848450704,245192,0.0,1.0
TCS,2019-01-28 00:00:00+00:00,6.83,7.0,6.67,6.91,243088,6.425971831,6.585915493,6.2754366197,6.5012394366,243088,0.0,1.0
TCS,2019-01-29 00:00:00+00:00,7.0,7.06,6.73,6.83,273746,6.585915493,6.6423661972,6.3318873239,6.425971831,273746,0.0,1.0
TCS,2019-01-30 00:00:00+00:00,7.04,7.16,6.98,7.07,427990,6.6235492958,6.7364507042,6.5670985915,6.6517746479,427990,0.0,1.0
TCS,2019-01-31 00:00:00+00:00,7.16,7.18,7.0,7.05,215586,6.7364507042,6.7552676056,6.585915493,6.6329577465,215586,0.0,1.0
TCS,2019-02-01 00:00:00+00:00,7.17,7.22,7.0,7.18,232109,6.7458591549,6.7929014085,6.585915493,6.7552676056,232109,0.0,1.0
TCS,2019-02-04 00:00:00+00:00,7.37,7.43,7.15,7.2,612753,6.934028169,6.9904788732,6.7270422535,6.774084507,612753,0.0,1.0
TCS,2019-02-05 00:00:00+00:00,7.78,7.86,7.38,7.38,637414,7.3197746479,7.3950422535,6.9434366197,6.9434366197,637414,0.0,1.0
TCS,2019-02-06 00:00:00+00:00,5.97,6.86,5.7,6.74,2267195,5.6168450704,6.4541971831,5.3628169014,6.3412957746,2267195,0.0,1.0
TCS,2019-02-07 00:00:00+00:00,5.76,6.02,5.57,6.01,598123,5.4192676056,5.6638873239,5.2405070423,5.6544788732,598123,0.0,1.0
TCS,2019-02-08 00:00:00+00:00,5.62,5.87,5.4,5.73,721113,5.2875492958,5.5227605634,5.0805633803,5.3910422535,721113,0.0,1.0
TCS,2019-02-11 00:00:00+00:00,5.78,5.8351,5.45,5.6,419849,5.438084507,5.4899250704,5.1276056338,5.2687323944,419849,0.0,1.0
TCS,2019-02-12 00:00:00+00:00,5.96,6.0,5.75,5.76,340998,5.6074366197,5.6450704225,5.4098591549,5.4192676056,340998,0.0,1.0
TCS,2019-02-13 00:00:00+00:00,6.29,6.34,5.93,6.01,378806,5.917915493,5.9649577465,5.5792112676,5.6544788732,378806,0.0,1.0
TCS,2019-02-14 00:00:00+00:00,6.4,6.55,6.15,6.31,301577,6.0214084507,6.1625352113,5.7861971831,5.9367323944,301577,0.0,1.0
TCS,2019-02-15 00:00:00+00:00,6.72,6.765,6.35,6.43,321228,6.3224788732,6.3648169014,5.9743661972,6.0496338028,321228,0.0,1.0
TCS,2019-02-19 00:00:00+00:00,6.57,6.73,6.48,6.73,342892,6.1813521127,6.3318873239,6.0966760563,6.3318873239,342892,0.0,1.0
TCS,2019-02-20 00:00:00+00:00,6.56,6.67,6.5,6.57,229087,6.171943662,6.2754366197,6.1154929577,6.1813521127,229087,0.0,1.0
TCS,2019-02-21 00:00:00+00:00,6.64,6.72,6.56,6.56,309703,6.2472112676,6.3224788732,6.171943662,6.171943662,309703,0.0,1.0
TCS,2019-02-22 00:00:00+00:00,6.54,6.74,6.495,6.64,242519,6.1531267606,6.3412957746,6.1107887324,6.2472112676,242519,0.0,1.0
TCS,2019-02-25 00:00:00+00:00,6.59,6.77,6.58,6.58,227390,6.2001690141,6.3695211268,6.1907605634,6.1907605634,227390,0.0,1.0
TCS,2019-02-26 00:00:00+00:00,6.71,6.81,6.5,6.61,332386,6.3130704225,6.4071549296,6.1154929577,6.2189859155,332386,0.0,1.0
TCS,2019-02-27 00:00:00+00:00,6.63,6.8011,6.59,6.72,190228,6.2378028169,6.3987814085,6.2001690141,6.3224788732,190228,0.0,1.0
TCS,2019-02-28 00:00:00+00:00,6.83,6.84,6.52,6.6,192242,6.425971831,6.4353802817,6.1343098592,6.2095774648,192242,0.0,1.0
TCS,2019-03-01 00:00:00+00:00,6.8,6.99,6.73,6.89,181230,6.3977464789,6.5765070423,6.3318873239,6.4824225352,181230,0.0,1.0
TCS,2019-03-04 00:00:00+00:00,6.76,6.87,6.65,6.78,180877,6.3601126761,6.4636056338,6.2566197183,6.3789295775,180877,0.0,1.0
TCS,2019-03-05 00:00:00+00:00,6.65,6.84,6.59,6.77,107979,6.2566197183,6.4353802817,6.2001690141,6.3695211268,107979,0.0,1.0
TCS,2019-03-06 00:00:00+00:00,6.52,6.67,6.425,6.66,122642,6.1343098592,6.2754366197,6.0449295775,6.266028169,122642,0.0,1.0
TCS,2019-03-07 00:00:00+00:00,6.66,6.735,6.51,6.52,136256,6.266028169,6.3365915493,6.1249014085,6.1343098592,136256,0.0,1.0
TCS,2019-03-08 00:00:00+00:00,6.65,6.74,6.53,6.6,133127,6.2566197183,6.3412957746,6.1437183099,6.2095774648,133127,0.0,1.0
TCS,2019-03-11 00:00:00+00:00,6.72,6.76,6.56,6.66,124940,6.3224788732,6.3601126761,6.171943662,6.266028169,124940,0.0,1.0
TCS,2019-03-12 00:00:00+00:00,6.87,6.97,6.665,6.74,293448,6.4636056338,6.5576901408,6.2707323944,6.3412957746,293448,0.0,1.0
TCS,2019-03-13 00:00:00+00:00,6.79,6.99,6.65,6.89,218629,6.3883380282,6.5765070423,6.2566197183,6.4824225352,218629,0.0,1.0
TCS,2019-03-14 00:00:00+00:00,6.69,6.8,6.62,6.78,99327,6.2942535211,6.3977464789,6.2283943662,6.3789295775,99327,0.0,1.0
TCS,2019-03-15 00:00:00+00:00,6.64,6.69,6.53,6.69,278269,6.2472112676,6.2942535211,6.1437183099,6.2942535211,278269,0.0,1.0
TCS,2019-03-18 00:00:00+00:00,6.82,6.9,6.59,6.71,207589,6.4165633803,6.4918309859,6.2001690141,6.3130704225,207589,0.0,1.0
TCS,2019-03-19 00:00:00+00:00,6.89,7.08,6.74,6.87,236396,6.4824225352,6.6611830986,6.3412957746,6.4636056338,236396,0.0,1.0
TCS,2019-03-20 00:00:00+00:00,7.27,7.36,6.85,6.87,227881,6.839943662,6.9246197183,6.4447887324,6.4636056338,227881,0.0,1.0
TCS,2019-03-21 00:00:00+00:00,7.16,7.31,7.03,7.25,192817,6.7364507042,6.8775774648,6.6141408451,6.8211267606,192817,0.0,1.0
TCS,2019-03-22 00:00:00+00:00,7.06,7.19,6.96,7.11,167726,6.6423661972,6.7646760563,6.5482816901,6.6894084507,167726,0.0,1.0
TCS,2019-03-25 00:00:00+00:00,7.17,7.28,7.01,7.05,130948,6.7458591549,6.8493521127,6.5953239437,6.6329577465,130948,0.0,1.0
TCS,2019-03-26 00:00:00+00:00,7.59,7.6,7.23,7.24,398198,7.1410140845,7.1504225352,6.8023098592,6.8117183099,398198,0.0,1.0
TCS,2019-03-27 00:00:00+00:00,8.0,8.17,7.55,7.58,411202,7.5267605634,7.6867042254,7.1033802817,7.1316056338,411202,0.0,1.0
TCS,2019-03-28 00:00:00+00:00,8.45,8.47,7.96,8.0,409209,7.9501408451,7.9689577465,7.4891267606,7.5267605634,409209,0.0,1.0
TCS,2019-03-29 00:00:00+00:00,8.8,8.96,8.46,8.46,565872,8.2794366197,8.429971831,7.9595492958,7.9595492958,565872,0.0,1.0
TCS,2019-04-01 00:00:00+00:00,8.92,8.98,8.72,8.87,310210,8.3923380282,8.4487887324,8.2041690141,8.3452957746,310210,0.0,1.0
TCS,2019-04-02 00:00:00+00:00,8.86,9.04,8.76,8.9,438956,8.3358873239,8.5052394366,8.2418028169,8.3735211268,438956,0.0,1.0
TCS,2019-04-03 00:00:00+00:00,8.9,8.97,8.8,8.87,247635,8.3735211268,8.4393802817,8.2794366197,8.3452957746,247635,0.0,1.0
TCS,2019-04-04 00:00:00+00:00,8.88,9.02,8.84,8.88,355370,8.3547042254,8.4864225352,8.3170704225,8.3547042254,355370,0.0,1.0
TCS,2019-04-05 00:00:00+00:00,8.67,8.9,8.49,8.9,354215,8.1571267606,8.3735211268,7.9877746479,8.3735211268,354215,0.0,1.0
TCS,2019-04-08 00:00:00+00:00,8.74,8.83,8.5,8.65,201332,8.2229859155,8.3076619718,7.9971830986,8.1383098592,201332,0.0,1.0
TCS,2019-04-09 00:00:00+00:00,8.5,8.69,8.48,8.68,187161,7.9971830986,8.175943662,7.9783661972,8.1665352113,187161,0.0,1.0
TCS,2019-04-10 00:00:00+00:00,8.45,8.57,8.37,8.55,214755,7.9501408451,8.0630422535,7.8748732394,8.0442253521,214755,0.0,1.0
TCS,2019-04-11 00:00:00+00:00,8.28,8.46,8.235,8.45,125475,7.7901971831,7.9595492958,7.7478591549,7.9501408451,125475,0.0,1.0
TCS,2019-04-12 00:00:00+00:00,8.52,8.6504,8.31,8.34,225771,8.016,8.1386861972,7.8184225352,7.8466478873,225771,0.0,1.0
TCS,2019-04-15 00:00:00+00:00,8.48,8.5782,8.375,8.54,385899,7.9783661972,8.0707571831,7.8795774648,8.0348169014,385899,0.0,1.0
TCS,2019-04-16 00:00:00+00:00,8.69,8.73,8.45,8.46,306703,8.175943662,8.2135774648,7.9501408451,7.9595492958,306703,0.0,1.0
TCS,2019-04-17 00:00:00+00:00,8.67,8.72,8.57,8.69,243297,8.1571267606,8.2041690141,8.0630422535,8.175943662,243297,0.0,1.0
TCS,2019-04-18 00:00:00+00:00,8.7,8.82,8.63,8.63,256886,8.1853521127,8.2982535211,8.1194929577,8.1194929577,256886,0.0,1.0
TCS,2019-04-22 00:00:00+00:00,8.31,8.69,8.14,8.69,324002,7.8184225352,8.175943662,7.6584788732,8.175943662,324002,0.0,1.0
TCS,2019-04-23 00:00:00+00:00,8.34,8.42,8.16,8.32,223125,7.8466478873,7.921915493,7.6772957746,7.8278309859,223125,0.0,1.0
TCS,2019-04-24 00:00:00+00:00,8.33,8.52,8.22,8.35,137155,7.8372394366,8.016,7.7337464789,7.856056338,137155,0.0,1.0
TCS,2019-04-25 00:00:00+00:00,8.25,8.35,8.09,8.3,173915,7.761971831,7.856056338,7.6114366197,7.8090140845,173915,0.0,1.0
TCS,2019-04-26 00:00:00+00:00,8.36,8.42,8.1599,8.24,133974,7.8654647887,7.921915493,7.6772016901,7.7525633803,133974,0.0,1.0
TCS,2019-04-29 00:00:00+00:00,8.67,8.775,8.2949,8.37,171475,8.1571267606,8.255915493,7.8042157746,7.8748732394,171475,0.0,1.0
TCS,2019-04-30 00:00:00+00:00,8.64,8.8,8.59,8.66,165571,8.1289014085,8.2794366197,8.0818591549,8.1477183099,165571,0.0,1.0
TCS,2019-05-01 00:00:00+00:00,8.83,9.09,8.6066,8.67,282586,8.3076619718,8.5522816901,8.0974771831,8.1571267606,282586,0.0,1.0
TCS,2019-05-02 00:00:00+00:00,8.91,9.03,8.67,8.81,274843,8.3829295775,8.4958309859,8.1571267606,8.2888450704,274843,0.0,1.0
TCS,2019-05-03 00:00:00+00:00,8.91,9.0,8.8513,8.93,229484,8.3829295775,8.4676056338,8.3277019718,8.4017464789,229484,0.0,1.0
TCS,2019-05-06 00:00:00+00:00,9.0,9.11,8.66,8.76,508176,8.4676056338,8.5710985915,8.1477183099,8.2418028169,508176,0.0,1.0
TCS,2019-05-07 00:00:00+00:00,8.86,9.06,8.7548,8.95,220417,8.3358873239,8.524056338,8.2369104225,8.4205633803,220417,0.0,1.0
TCS,2019-05-08 00:00:00+00:00,8.96,9.06,8.75,8.89,306662,8.429971831,8.524056338,8.2323943662,8.3641126761,306662,0.0,1.0
TCS,2019-05-09 00:00:00+00:00,8.86,9.01,8.73,8.85,313394,8.3358873239,8.4770140845,8.2135774648,8.3264788732,313394,0.0,1.0
TCS,2019-05-10 00:00:00+00:00,8.85,9.09,8.78,8.79,389243,8.3264788732,8.5522816901,8.2606197183,8.270028169,389243,0.0,1.0
TCS,2019-05-13 00:00:00+00:00,8.52,8.68,8.43,8.66,239240,8.016,8.1665352113,7.9313239437,8.1477183099,239240,0.0,1.0
TCS,2019-05-14 00:00:00+00:00,8.52,8.6,8.28,8.56,1066613,8.016,8.0912676056,7.7901971831,8.0536338028,1066613,0.0,1.0
TCS,2019-05-15 00:00:00+00:00,8.16,9.5,7.37,9.46,3248735,7.6772957746,8.938028169,6.934028169,8.9003943662,3248735,0.0,1.0
TCS,2019-05-16 00:00:00+00:00,8.17,8.42,8.12,8.18,662934,7.6867042254,7.921915493,7.6396619718,7.6961126761,662934,0.0,1.0
TCS,2019-05-17 00:00:00+00:00,8.01,8.425,7.96,8.14,558846,7.5361690141,7.9266197183,7.4891267606,7.6584788732,558846,0.0,1.0
TCS,2019-05-20 00:00:00+00:00,7.92,8.0,7.69,7.93,543915,7.4514929577,7.5267605634,7.2350985915,7.4609014085,543915,0.0,1.0
TCS,2019-05-21 00:00:00+00:00,7.86,7.98,7.76,7.98,497416,7.3950422535,7.507943662,7.3009577465,7.507943662,497416,0.0,1.0
TCS,2019-05-22 00:00:00+00:00,7.83,7.935,7.76,7.78,396881,7.3668169014,7.4656056338,7.3009577465,7.3197746479,396881,0.0,1.0
TCS,2019-05-23 00:00:00+00:00,7.61,7.85,7.54,7.71,269519,7.1598309859,7.3856338028,7.093971831,7.253915493,269519,0.0,1.0
TCS,2019-05-24 00:00:00+00:00,7.65,7.74,7.46,7.62,351301,7.1974647887,7.2821408451,7.0187042254,7.1692394366,351301,0.0,1.0
TCS,2019-05-28 00:00:00+00:00,7.54,7.75,7.52,7.67,343080,7.093971831,7.2915492958,7.0751549296,7.2162816901,343080,0.0,1.0
TCS,2019-05-29 00:00:00+00:00,7.31,7.54,7.25,7.46,397673,6.8775774648,7.093971831,6.8211267606,7.0187042254,397673,0.0,1.0
TCS,2019-05-30 00:00:00+00:00,7.11,7.34,7.08,7.27,361139,6.6894084507,6.9058028169,6.6611830986,6.839943662,361139,0.0,1.0
TCS,2019-05-31 00:00:00+00:00,7.03,7.17,6.965,7.02,518415,6.6141408451,6.7458591549,6.5529859155,6.6047323944,518415,0.0,1.0
TCS,2019-06-03 00:00:00+00:00,7.04,7.21,6.96,6.97,427960,6.6235492958,6.7834929577,6.5482816901,6.5576901408,427960,0.0,1.0
TCS,2019-06-04 00:00:00+00:00,7.6,7.79,7.12,7.12,817717,7.1504225352,7.3291830986,6.6988169014,6.6988169014,817717,0.0,1.0
TCS,2019-06-05 00:00:00+00:00,7.32,7.8,7.25,7.65,597427,6.8869859155,7.3385915493,6.8211267606,7.1974647887,597427,0.0,1.0
TCS,2019-06-06 00:00:00+00:00,7.28,7.46,7.16,7.31,357624,6.8493521127,7.0187042254,6.7364507042,6.8775774648,357624,0.0,1.0
TCS,2019-06-07 00:00:00+00:00,7.2,7.33,7.09,7.3,261733,6.774084507,6.8963943662,6.6705915493,6.8681690141,261733,0.0,1.0
TCS,2019-06-10 00:00:00+00:00,7.09,7.34,7.06,7.2,328695,6.6705915493,6.9058028169,6.6423661972,6.774084507,328695,0.0,1.0
TCS,2019-06-11 00:00:00+00:00,7.13,7.2,6.98,7.12,347033,6.7082253521,6.774084507,6.5670985915,6.6988169014,347033,0.0,1.0
TCS,2019-06-12 00:00:00+00:00,7.25,7.28,7.11,7.13,206780,6.8211267606,6.8493521127,6.6894084507,6.7082253521,206780,0.0,1.0
TCS,2019-06-13 00:00:00+00:00,7.37,7.38,7.22,7.31,246201,6.934028169,6.9434366197,6.7929014085,6.8775774648,246201,0.0,1.0
TCS,2019-06-14 00:00:00+00:00,7.44,7.51,7.28,7.36,224656,6.9998873239,7.0657464789,6.8493521127,6.9246197183,224656,0.0,1.0
TCS,2019-06-17 00:00:00+00:00,7.38,7.49,7.3108,7.45,185738,6.9434366197,7.0469295775,6.8783301408,7.0092957746,185738,0.0,1.0
TCS,2019-06-18 00:00:00+00:00,7.8,7.84,7.36,7.41,533479,7.3385915493,7.3762253521,6.9246197183,6.9716619718,533479,0.0,1.0
TCS,2019-06-19 00:00:00+00:00,7.7,7.805,7.55,7.78,224221,7.2445070423,7.3432957746,7.1033802817,7.3197746479,224221,0.0,1.0
TCS,2019-06-20 00:00:00+00:00,7.65,7.85,7.64,7.77,199568,7.1974647887,7.3856338028,7.188056338,7.3103661972,199568,0.0,1.0
TCS,2019-06-21 00:00:00+00:00,7.68,7.73,7.46,7.66,262897,7.2256901408,7.2727323944,7.0187042254,7.2068732394,262897,0.0,1.0
TCS,2019-06-24 00:00:00+00:00,7.24,7.65,7.21,7.65,216229,6.8117183099,7.1974647887,6.7834929577,7.1974647887,216229,0.0,1.0
TCS,2019-06-25 00:00:00+00:00,7.18,7.2839,7.07,7.24,241117,6.7552676056,6.8530214085,6.6517746479,6.8117183099,241117,0.0,1.0
TCS,2019-06-26 00:00:00+00:00,7.11,7.28,7.02,7.23,169569,6.6894084507,6.8493521127,6.6047323944,6.8023098592,169569,0.0,1.0
TCS,2019-06-27 00:00:00+00:00,7.23,7.23,6.975,7.12,221331,6.8023098592,6.8023098592,6.5623943662,6.6988169014,221331,0.0,1.0
TCS,2019-06-28 00:00:00+00:00,7.32,7.35,7.1401,7.27,280506,6.8869859155,6.9152112676,6.7177278873,6.839943662,280506,0.0,1.0
TCS,2019-07-01 00:00:00+00:00,7.65,7.67,7.37,7.37,355508,7.1974647887,7.2162816901,6.934028169,6.934028169,355508,0.0,1.0
TCS,2019-07-02 00:00:00+00:00,7.35,7.68,7.27,7.61,180344,6.9152112676,7.2256901408,6.839943662,7.1598309859,180344,0.0,1.0
TCS,2019-07-03 00:00:00+00:00,7.22,7.39,7.18,7.37,133876,6.7929014085,6.9528450704,6.7552676056,6.934028169,133876,0.0,1.0
TCS,2019-07-05 00:00:00+00:00,7.73,7.76,7.12,7.19,303321,7.2727323944,7.3009577465,6.6988169014,6.7646760563,303321,0.0,1.0
TCS,2019-07-08 00:00:00+00:00,7.52,7.7,7.46,7.67,268596,7.0751549296,7.2445070423,7.0187042254,7.2162816901,268596,0.0,1.0
TCS,2019-07-09 00:00:00+00:00,7.66,7.67,7.46,7.46,150359,7.2068732394,7.2162816901,7.0187042254,7.0187042254,150359,0.0,1.0
TCS,2019-07-10 00:00:00+00:00,7.44,7.6901,7.3627,7.65,216753,6.9998873239,7.2351926761,6.92716,7.1974647887,216753,0.0,1.0
TCS,2019-07-11 00:00:00+00:00,7.01,7.38,6.98,7.34,374460,6.5953239437,6.9434366197,6.5670985915,6.9058028169,374460,0.0,1.0
TCS,2019-07-12 00:00:00+00:00,6.97,7.23,6.8441,6.98,290097,6.5576901408,6.8023098592,6.4392377465,6.5670985915,290097,0.0,1.0
TCS,2019-07-15 00:00:00+00:00,6.85,6.98,6.72,6.98,332856,6.4447887324,6.5670985915,6.3224788732,6.5670985915,332856,0.0,1.0
TCS,2019-07-16 00:00:00+00:00,7.04,7.06,6.81,6.81,355003,6.6235492958,6.6423661972,6.4071549296,6.4071549296,355003,0.0,1.0
TCS,2019-07-17 00:00:00+00:00,6.57,7.01,6.55,7.01,284889,6.1813521127,6.5953239437,6.1625352113,6.5953239437,284889,0.0,1.0
TCS,2019-07-18 00:00:00+00:00,6.6,6.63,6.41,6.55,241850,6.2095774648,6.2378028169,6.0308169014,6.1625352113,241850,0.0,1.0
TCS,2019-07-19 00:00:00+00:00,6.55,6.66,6.46,6.6,117734,6.1625352113,6.266028169,6.0778591549,6.2095774648,117734,0.0,1.0
TCS,2019-07-22 00:00:00+00:00,6.32,6.53,6.28,6.53,223406,5.9461408451,6.1437183099,5.9085070423,6.1437183099,223406,0.0,1.0
TCS,2019-07-23 00:00:00+00:00,6.34,6.4,6.23,6.33,215127,5.9649577465,6.0214084507,5.8614647887,5.9555492958,215127,0.0,1.0
TCS,2019-07-24 00:00:00+00:00,6.18,6.385,6.12,6.34,467472,5.8144225352,6.0072957746,5.757971831,5.9649577465,467472,0.0,1.0
TCS,2019-07-25 00:00:00+00:00,6.04,6.24,6.02,6.17,427384,5.6827042254,5.8708732394,5.6638873239,5.8050140845,427384,0.0,1.0
TCS,2019-07-26 00:00:00+00:00,6.27,6.3,5.9786,6.07,829641,5.8990985915,5.9273239437,5.624936338,5.7109295775,829641,0.0,1.0
TCS,2019-07-29 00:00:00+00:00,6.43,6.45,6.21,6.24,320356,6.0496338028,6.0684507042,5.8426478873,5.8708732394,320356,0.0,1.0
TCS,2019-07-30 00:00:00+00:00,6.54,6.58,6.33,6.37,430462,6.1531267606,6.1907605634,5.9555492958,5.9931830986,430462,0.0,1.0
TCS,2019-07-31 00:00:00+00:00,6.11,7.0,5.76,7.0,1028539,5.7485633803,6.585915493,5.4192676056,6.585915493,1028539,0.0,1.0
TCS,2019-08-01 00:00:00+00:00,5.38,6.15,5.32,6.12,676775,5.0617464789,5.7861971831,5.0052957746,5.757971831,676775,0.0,1.0
TCS,2019-08-02 00:00:00+00:00,5.41,5.63,5.33,5.4,354115,5.089971831,5.2969577465,5.0147042254,5.0805633803,354115,0.0,1.0
TCS,2019-08-05 00:00:00+00:00,5.17,5.26,5.065,5.25,291995,4.8641690141,4.9488450704,4.7653802817,4.9394366197,291995,0.0,1.0
TCS,2019-08-06 00:00:00+00:00,5.06,5.31,5.0,5.25,412694,4.7606760563,4.9958873239,4.7042253521,4.9394366197,412694,0.0,1.0
TCS,2019-08-07 00:00:00+00:00,4.97,5.14,4.945,5.11,446050,4.676,4.835943662,4.6524788732,4.8077183099,446050,0.0,1.0
TCS,2019-08-08 00:00:00+00:00,4.97,5.09,4.94,5.05,450175,4.676,4.7889014085,4.6477746479,4.7512676056,450175,0.0,1.0
TCS,2019-08-09 00:00:00+00:00,4.76,4.98,4.76,4.98,372679,4.4784225352,4.6854084507,4.4784225352,4.6854084507,372679,0.0,1.0
TCS,2019-08-12 00:00:00+00:00,4.75,4.83,4.67,4.77,153398,4.4690140845,4.5442816901,4.3937464789,4.4878309859,153398,0.0,1.0
TCS,2019-08-13 00:00:00+00:00,4.79,4.9785,4.65,4.65,237344,4.5066478873,4.6839971831,4.3749295775,4.3749295775,237344,0.0,1.0
TCS,2019-08-14 00:00:00+00:00,4.53,4.68,4.51,4.68,311249,4.262028169,4.4031549296,4.2432112676,4.4031549296,311249,0.0,1.0
TCS,2019-08-15 00:00:00+00:00,4.39,4.56,4.36,4.56,294421,4.1303098592,4.2902535211,4.102084507,4.2902535211,294421,0.0,1.0
TCS,2019-08-16 00:00:00+00:00,4.54,4.62,4.41,4.46,258307,4.2714366197,4.3467042254,4.1491267606,4.1961690141,258307,0.0,1.0
TCS,2019-08-19 00:00:00+00:00,4.61,4.74,4.54,4.63,346925,4.3372957746,4.4596056338,4.2714366197,4.3561126761,346925,0.0,1.0
TCS,2019-08-20 00:00:00+00:00,4.53,4.61,4.35,4.61,311507,4.262028169,4.3372957746,4.0926760563,4.3372957746,311507,0.0,1.0
TCS,2019-08-21 00:00:00+00:00,4.52,4.63,4.5,4.59,146433,4.2526197183,4.3561126761,4.2338028169,4.3184788732,146433,0.0,1.0
TCS,2019-08-22 00:00:00+00:00,4.71,4.73,4.55,4.55,271219,4.4313802817,4.4501971831,4.2808450704,4.2808450704,271219,0.0,1.0
TCS,2019-08-23 00:00:00+00:00,4.64,4.83,4.61,4.67,444854,4.3655211268,4.5442816901,4.3372957746,4.3937464789,444854,0.0,1.0
TCS,2019-08-26 00:00:00+00:00,4.82,4.84,4.63,4.67,300995,4.5348732394,4.5536901408,4.3561126761,4.3937464789,300995,0.0,1.0
TCS,2019-08-27 00:00:00+00:00,4.61,4.855,4.59,4.85,324530,4.3372957746,4.5678028169,4.3184788732,4.5630985915,324530,0.0,1.0
TCS,2019-08-28 00:00:00+00:00,4.63,4.77,4.59,4.59,165911,4.3561126761,4.4878309859,4.3184788732,4.3184788732,165911,0.0,1.0
TCS,2019-08-29 00:00:00+00:00,4.63,4.73,4.55,4.7,275173,4.3561126761,4.4501971831,4.2808450704,4.421971831,275173,0.0,1.0
TCS,2019-08-30 00:00:00+00:00,4.48,4.66,4.39,4.66,209197,4.2149859155,4.3843380282,4.1303098592,4.3843380282,209197,0.0,1.0
TCS,2019-09-03 00:00:00+00:00,4.27,4.47,4.15,4.44,337577,4.0174084507,4.2055774648,3.9045070423,4.1773521127,337577,0.0,1.0
TCS,2019-09-04 00:00:00+00:00,4.32,4.4,4.28,4.34,171402,4.0644507042,4.1397183099,4.0268169014,4.0832676056,171402,0.0,1.0
TCS,2019-09-05 00:00:00+00:00,4.6,4.64,4.3086,4.35,231441,4.3278873239,4.3655211268,4.0537250704,4.0926760563,231441,0.0,1.0
TCS,2019-09-06 00:00:00+00:00,4.59,4.6735,4.54,4.61,214962,4.3184788732,4.3970394366,4.2714366197,4.3372957746,214962,0.0,1.0
TCS,2019-09-09 00:00:00+00:00,4.8,4.82,4.6,4.6,213837,4.516056338,4.5348732394,4.3278873239,4.3278873239,213837,0.0,1.0
TCS,2019-09-10 00:00:00+00:00,5.05,5.085,4.8,4.8,458985,4.7512676056,4.7841971831,4.516056338,4.516056338,458985,0.0,1.0
TCS,2019-09-11 00:00:00+00:00,5.12,5.13,4.915,5.05,326031,4.8171267606,4.8265352113,4.6242535211,4.7512676056,326031,0.0,1.0
TCS,2019-09-12 00:00:00+00:00,4.94,5.19,4.92,5.11,310294,4.6477746479,4.8829859155,4.6289577465,4.8077183099,310294,0.0,1.0
TCS,2019-09-13 00:00:00+00:00,4.89,5.095,4.85,4.96,208294,4.6007323944,4.7936056338,4.5630985915,4.6665915493,208294,0.0,1.0
TCS,2019-09-16 00:00:00+00:00,4.78,4.93,4.76,4.87,236602,4.4972394366,4.6383661972,4.4784225352,4.581915493,236602,0.0,1.0
TCS,2019-09-17 00:00:00+00:00,4.63,4.78,4.5673,4.78,181716,4.3561126761,4.4972394366,4.2971216901,4.4972394366,181716,0.0,1.0
TCS,2019-09-18 00:00:00+00:00,4.43,4.64,4.41,4.64,202981,4.167943662,4.3655211268,4.1491267606,4.3655211268,202981,0.0,1.0
TCS,2019-09-19 00:00:00+00:00,4.51,4.67,4.37,4.45,185721,4.2432112676,4.3937464789,4.1114929577,4.1867605634,185721,0.0,1.0
TCS,2019-09-20 00:00:00+00:00,4.32,4.627,4.3,4.5,185928,4.0644507042,4.3532901408,4.0456338028,4.2338028169,185928,0.0,1.0
TCS,2019-09-23 00:00:00+00:00,4.31,4.365,4.17,4.32,194971,4.0550422535,4.1067887324,3.9233239437,4.0644507042,194971,0.0,1.0
TCS,2019-09-24 00:00:00+00:00,4.29,4.38,4.2,4.38,166384,4.0362253521,4.1209014085,3.9515492958,4.1209014085,166384,0.0,1.0
TCS,2019-09-25 00:00:00+00:00,4.27,4.38,4.25,4.3,115842,4.0174084507,4.1209014085,3.9985915493,4.0456338028,115842,0.0,1.0
